id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
166,ppp,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,21.0,,100.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,46.0,,95.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,3.0,,70.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,3.0,,85.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,132.0,,90.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,132.0,,85.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,77.0,,85.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,77.0,,70.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,72.0,,95.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,57.0,,80.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,57.0,,50.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,33.0,,95.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,3.0,,70.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,13.0,,100.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
6,ppp,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
5,ppp,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,3.0,,85.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,33.0,,95.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,84.0,,30.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
325,ppp,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
326,ppp,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,4.0,,85.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,4.0,,50.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,22.0,,60.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,22.0,,85.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,45.0,,100.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,45.0,,95.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,97.0,,70.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,109.0,,30.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,109.0,,20.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,4.0,,85.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,4.0,,50.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,22.0,,60.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,22.0,,85.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,45.0,,100.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,45.0,,95.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,97.0,,70.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,97.0,,60.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,97.0,,60.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,84.0,,35.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
426,mpm,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
425,mpm,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,138.0,,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,101.0,,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,56.0,,85.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,56.0,,95.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,138.0,,100.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,101.0,,100.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,56.0,,85.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
386,pmm,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
385,pmm,sociology,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,56.0,,95.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,57.0,,50.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,72.0,,95.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,109.0,,20.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
5,ppp,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
6,ppp,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,137.0,,65.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,82.0,,100.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,107.0,,70.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,63.0,,50.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,82.0,,95.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,39.0,,100.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
225,pmm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
226,pmm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,137.0,,90.0,Effect-Present Diagnostic Inference ,c
265,mpm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
6,ppp,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
5,ppp,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
285,mmp,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
266,mpm,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,137.0,,65.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,107.0,,80.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,107.0,,70.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,63.0,,50.0,Effect-Present Diagnostic Inference ,c
446,mmp,sociology,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,39.0,,100.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,137.0,,90.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,57.0,,80.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,94.0,,30.0,Effect-Present Diagnostic Inference ,c
445,mmp,sociology,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,107.0,,80.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,136.0,,90.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,94.0,,75.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,100.0,,90.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,40.0,,90.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,100.0,,85.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,136.0,,85.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,132.0,,90.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,112.0,,20.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,132.0,,85.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,133.0,,85.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,77.0,,85.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,119.0,,45.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,119.0,,40.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,112.0,,70.0,Effect-Present Diagnostic Inference ,c
65,pmm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,40.0,,60.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,13.0,,100.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,94.0,,30.0,Effect-Present Diagnostic Inference ,c
286,mmp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,77.0,,70.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,112.0,,20.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,133.0,,85.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,94.0,,75.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,100.0,,90.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,100.0,,85.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,136.0,,85.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,119.0,,45.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,40.0,,60.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,119.0,,40.0,Effect-Present Diagnostic Inference ,c
66,pmm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,112.0,,70.0,Effect-Present Diagnostic Inference ,c
105,mpm,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,136.0,,90.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,82.0,,100.0,Effect-Present Diagnostic Inference ,c
106,mpm,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,82.0,,95.0,Effect-Present Diagnostic Inference ,c
391,pmm,sociology,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,sociology,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,108.0,,10.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
231,pmm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,sociology,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,108.0,,5.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,sociology,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,28.0,,0.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,f
452,mmp,sociology,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,f
451,mmp,sociology,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
231,pmm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
332,ppp,sociology,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Absent Diagnostic Inference,f
271,mpm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,sociology,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,1.0,,20.0,Effect-Absent Diagnostic Inference,f
291,mmp,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
292,mmp,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
331,ppp,sociology,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
271,mpm,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
