id,cntbl_cond,domain,task,subject,prompt_category,graph,temperature,response,reasoning_type,label,X,X_values,X_cntbl,X_sense,Y,Y_values,Y_cntbl,Y_sense,Z,Z_values,Z_cntbl,Z_sense,query_node,observation
5,ppp,economy,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,"Z=1, Y=0"
285,mmp,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,X=1,"Z=1, Y=0"
286,mmp,weather,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,"Z=1, X=0"
126,mmp,economy,VIII,humans,single_numeric_response,collider,,30.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,"Z=1, X=0"
445,mmp,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
285,mmp,weather,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,X=1,"Z=1, Y=0"
286,mmp,weather,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,"Z=1, X=0"
325,ppp,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
326,ppp,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,50.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,60.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
266,mpm,weather,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,"Z=1, X=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,70.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,30.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,20.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,50.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,60.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,70.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,60.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
165,ppp,weather,VIII,humans,single_numeric_response,collider,,60.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
126,mmp,economy,VIII,humans,single_numeric_response,collider,,35.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,"Z=1, X=0"
265,mpm,weather,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,X=1,"Z=1, Y=0"
166,ppp,weather,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
426,mpm,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Y=1,"Z=1, X=0"
425,mpm,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,X=1,"Z=1, Y=0"
125,mmp,economy,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,"Z=1, Y=0"
126,mmp,economy,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,"Z=1, X=0"
226,pmm,weather,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,"Z=1, X=0"
226,pmm,weather,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,"Z=1, X=0"
226,pmm,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,"Z=1, X=0"
226,pmm,weather,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,"Z=1, X=0"
225,pmm,weather,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=1, Y=0"
225,pmm,weather,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=1, Y=0"
165,ppp,weather,VIII,claude-3-opus,single_numeric_response,collider,0.0,50.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
225,pmm,weather,VIII,humans,single_numeric_response,collider,,85.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=1, Y=0"
166,ppp,weather,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
165,ppp,weather,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
386,pmm,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,"Z=1, X=0"
385,pmm,sociology,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,"Z=1, Y=0"
105,mpm,economy,VIII,gpt-4o,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,"Z=1, Y=0"
106,mpm,economy,VIII,gpt-4o,single_numeric_response,collider,0.0,50.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,"Z=1, X=0"
125,mmp,economy,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,"Z=1, Y=0"
126,mmp,economy,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,"Z=1, X=0"
225,pmm,weather,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=1, Y=0"
226,pmm,weather,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,"Z=1, X=0"
225,pmm,weather,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=1, Y=0"
286,mmp,weather,VIII,humans,single_numeric_response,collider,,50.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,"Z=1, X=0"
106,mpm,economy,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,"Z=1, X=0"
286,mmp,weather,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,"Z=1, X=0"
166,ppp,weather,VIII,humans,single_numeric_response,collider,,20.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
126,mmp,economy,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,"Z=1, X=0"
65,pmm,economy,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,"Z=1, Y=0"
125,mmp,economy,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,"Z=1, Y=0"
5,ppp,economy,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,"Z=1, Y=0"
6,ppp,economy,VIII,gemini-1.5-pro,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Y=1,"Z=1, X=0"
266,mpm,weather,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,"Z=1, X=0"
265,mpm,weather,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,X=1,"Z=1, Y=0"
265,mpm,weather,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,X=1,"Z=1, Y=0"
445,mmp,sociology,VIII,claude-3-opus,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
445,mmp,sociology,VIII,humans,single_numeric_response,collider,,65.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
166,ppp,weather,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,90.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,"Z=1, X=0"
105,mpm,economy,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,"Z=1, Y=0"
445,mmp,sociology,VIII,humans,single_numeric_response,collider,,70.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
445,mmp,sociology,VIII,humans,single_numeric_response,collider,,50.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
105,mpm,economy,VIII,humans,single_numeric_response,collider,,95.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,"Z=1, Y=0"
446,mmp,sociology,VIII,claude-3-opus,single_numeric_response,collider,0.0,75.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
445,mmp,sociology,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
266,mpm,weather,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,"Z=1, X=0"
286,mmp,weather,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,"Z=1, X=0"
165,ppp,weather,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,"Z=1, Y=0"
225,pmm,weather,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=1, Y=0"
226,pmm,weather,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,"Z=1, X=0"
446,mmp,sociology,VIII,humans,single_numeric_response,collider,,90.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
265,mpm,weather,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,X=1,"Z=1, Y=0"
6,ppp,economy,VIII,gpt-4o,single_numeric_response,collider,0.0,50.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Y=1,"Z=1, X=0"
5,ppp,economy,VIII,gpt-4o,single_numeric_response,collider,0.0,50.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,"Z=1, Y=0"
285,mmp,weather,VIII,gpt-4o,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,X=1,"Z=1, Y=0"
266,mpm,weather,VIII,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,"Z=1, X=0"
446,mmp,sociology,VIII,humans,single_numeric_response,collider,,65.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
446,mmp,sociology,VIII,humans,single_numeric_response,collider,,80.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
446,mmp,sociology,VIII,humans,single_numeric_response,collider,,70.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
446,mmp,sociology,VIII,humans,single_numeric_response,collider,,50.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
446,mmp,sociology,VIII,humans,single_numeric_response,collider,,100.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,"Z=1, X=0"
445,mmp,sociology,VIII,humans,single_numeric_response,collider,,90.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
66,pmm,economy,VIII,claude-3-opus,single_numeric_response,collider,0.0,100.0,Effect-Present Diagnostic Inference ,c,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=1, X=0"
286,mmp,weather,VIII,humans,single_numeric_response,collider,,80.0,Effect-Present Diagnostic Inference ,c,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,"Z=1, X=0"
105,mpm,economy,VIII,humans,single_numeric_response,collider,,30.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,"Z=1, Y=0"
445,mmp,sociology,VIII,humans,single_numeric_response,collider,,80.0,Effect-Present Diagnostic Inference ,c,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,"Z=1, Y=0"
106,mpm,economy,VIII,humans,single_numeric_response,collider,,90.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,"Z=1, X=0"
106,mpm,economy,VIII,humans,single_numeric_response,collider,,75.0,Effect-Present Diagnostic Inference ,c,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,"Z=1, X=0"
