id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,10.0,,100.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,10.0,,90.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,29.0,,75.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,38.0,,90.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,38.0,,95.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,74.0,,50.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,74.0,,75.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,88.0,,70.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,88.0,,20.0
326,ppp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,121.0,,90.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,10.0,,85.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,10.0,,65.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,29.0,,50.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,29.0,,75.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,38.0,,65.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,38.0,,50.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,74.0,,50.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,74.0,,80.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,88.0,,75.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,88.0,,20.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,121.0,,70.0
327,ppp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,121.0,,80.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,10.0,,85.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,10.0,,65.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,29.0,,50.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,29.0,,75.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,38.0,,65.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,38.0,,50.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,74.0,,50.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,74.0,,80.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,88.0,,75.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,88.0,,20.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,121.0,,70.0
328,ppp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,121.0,,80.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,10.0,,55.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,10.0,,60.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,29.0,,50.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,38.0,,35.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,38.0,,15.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,74.0,,45.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,74.0,,70.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,88.0,,70.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,88.0,,25.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,121.0,,35.0
329,ppp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,121.0,,60.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,10.0,,55.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,10.0,,60.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,29.0,,50.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,38.0,,35.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,38.0,,15.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,74.0,,45.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,74.0,,70.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,88.0,,70.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,88.0,,25.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,121.0,,35.0
330,ppp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,121.0,,60.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,10.0,,60.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,10.0,,50.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,29.0,,25.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,38.0,,10.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,38.0,,5.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,74.0,,80.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,74.0,,50.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,88.0,,60.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,88.0,,70.0
331,ppp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,121.0,,60.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,10.0,,60.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,10.0,,50.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,29.0,,25.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,38.0,,10.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,38.0,,5.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,74.0,,80.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,74.0,,50.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,88.0,,60.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,88.0,,70.0
332,ppp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,121.0,,60.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,10.0,,60.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,10.0,,65.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,29.0,,50.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,38.0,,25.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,38.0,,30.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,74.0,,50.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,74.0,,55.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,88.0,,65.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,88.0,,50.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,121.0,,25.0
333,ppp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,121.0,,30.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,10.0,,60.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,10.0,,65.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,29.0,,50.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,38.0,,25.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,38.0,,30.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,74.0,,50.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,74.0,,55.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,88.0,,65.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,88.0,,50.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,121.0,,25.0
334,ppp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,121.0,,30.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,10.0,,50.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,10.0,,55.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,29.0,,50.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,38.0,,20.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,38.0,,35.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,74.0,,40.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,74.0,,50.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,88.0,,40.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,88.0,,65.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,121.0,,70.0
335,ppp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,121.0,,25.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,10.0,,50.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,10.0,,55.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,29.0,,50.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,38.0,,20.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,38.0,,35.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,74.0,,40.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,74.0,,50.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,88.0,,40.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,88.0,,65.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,121.0,,70.0
336,ppp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,121.0,,25.0
337,ppp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,10.0,,65.0
337,ppp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,29.0,,25.0
337,ppp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,38.0,,35.0
337,ppp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,74.0,,50.0
337,ppp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,88.0,,75.0
337,ppp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,121.0,,35.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,10.0,,60.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,10.0,,75.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,29.0,,75.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,38.0,,65.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,38.0,,70.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,74.0,,50.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,74.0,,70.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,88.0,,65.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,88.0,,90.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,121.0,,60.0
338,ppp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,121.0,,70.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,10.0,,60.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,10.0,,75.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,29.0,,75.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,38.0,,65.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,38.0,,70.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,74.0,,50.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,74.0,,70.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,88.0,,65.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,88.0,,90.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,121.0,,60.0
339,ppp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,121.0,,70.0
340,ppp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,10.0,,100.0
340,ppp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,29.0,,100.0
340,ppp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,38.0,,95.0
340,ppp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,74.0,,90.0
340,ppp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,88.0,,90.0
340,ppp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,121.0,,95.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,1.0,,65.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,1.0,,70.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,28.0,,50.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,28.0,,35.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,108.0,,50.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,108.0,,10.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,141.0,,60.0
381,pmm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,141.0,,40.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,1.0,,65.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,1.0,,70.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,28.0,,50.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,28.0,,35.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,108.0,,50.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,108.0,,10.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,141.0,,60.0
382,pmm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,141.0,,40.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,1.0,,80.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,1.0,,70.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,28.0,,50.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,108.0,,50.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,108.0,,70.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,141.0,,65.0
383,pmm,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,141.0,,75.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,1.0,,80.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,1.0,,70.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,28.0,,50.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,108.0,,50.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,108.0,,70.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,141.0,,65.0
384,pmm,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,141.0,,75.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,1.0,,95.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,1.0,,90.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,28.0,,50.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,28.0,,100.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,108.0,,45.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,108.0,,75.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,141.0,,70.0
385,pmm,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,141.0,,60.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,1.0,,95.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,1.0,,90.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,28.0,,50.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,28.0,,100.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,108.0,,45.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,108.0,,75.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,141.0,,70.0
386,pmm,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,141.0,,60.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,1.0,,20.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,1.0,,15.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,28.0,,50.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,108.0,,15.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,108.0,,25.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,141.0,,30.0
387,pmm,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,141.0,,40.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,1.0,,20.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,1.0,,15.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,28.0,,50.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,108.0,,15.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,108.0,,25.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,141.0,,30.0
388,pmm,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,141.0,,40.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,1.0,,15.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,1.0,,0.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,28.0,,30.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,28.0,,35.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,108.0,,55.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,108.0,,50.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,141.0,,60.0
389,pmm,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,141.0,,35.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,1.0,,15.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,1.0,,0.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,28.0,,30.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,28.0,,35.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,108.0,,55.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,108.0,,50.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,141.0,,60.0
390,pmm,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,141.0,,35.0
391,pmm,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,1.0,,20.0
391,pmm,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,28.0,,0.0
391,pmm,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,108.0,,10.0
391,pmm,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,108.0,,5.0
391,pmm,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,141.0,,40.0
391,pmm,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,141.0,,30.0
392,pmm,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,1.0,,20.0
392,pmm,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,28.0,,0.0
392,pmm,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,108.0,,10.0
392,pmm,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,108.0,,5.0
392,pmm,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,141.0,,40.0
392,pmm,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,141.0,,30.0
393,pmm,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,1.0,,20.0
393,pmm,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,1.0,,15.0
393,pmm,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,28.0,,0.0
393,pmm,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,108.0,,15.0
393,pmm,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,141.0,,25.0
393,pmm,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,141.0,,35.0
394,pmm,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,1.0,,20.0
394,pmm,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,1.0,,15.0
394,pmm,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,28.0,,0.0
394,pmm,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,108.0,,15.0
394,pmm,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,141.0,,25.0
394,pmm,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,141.0,,35.0
395,pmm,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,1.0,,15.0
395,pmm,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,1.0,,10.0
395,pmm,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,28.0,,0.0
395,pmm,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,108.0,,15.0
395,pmm,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,108.0,,5.0
395,pmm,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,141.0,,60.0
396,pmm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,1.0,,15.0
396,pmm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,1.0,,10.0
396,pmm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,28.0,,0.0
396,pmm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,108.0,,15.0
396,pmm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,108.0,,5.0
396,pmm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,141.0,,60.0
397,pmm,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,1.0,,30.0
397,pmm,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,28.0,,50.0
397,pmm,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,108.0,,20.0
397,pmm,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,141.0,,70.0
398,pmm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,1.0,,80.0
398,pmm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,28.0,,100.0
398,pmm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,108.0,,60.0
398,pmm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,108.0,,70.0
398,pmm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,141.0,,75.0
398,pmm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,141.0,,70.0
399,pmm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,1.0,,80.0
399,pmm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,28.0,,100.0
399,pmm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,108.0,,60.0
399,pmm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,108.0,,70.0
399,pmm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,141.0,,75.0
399,pmm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,141.0,,70.0
400,pmm,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,1.0,,100.0
400,pmm,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,28.0,,100.0
400,pmm,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,108.0,,80.0
400,pmm,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,141.0,,90.0
421,mpm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,71.0,,25.0
421,mpm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,71.0,,100.0
421,mpm,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,99.0,,50.0
422,mpm,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,71.0,,25.0
