id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,LLM-confidence,likelihood-rating,reasoning_type,RW17_label
121,mmp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,a
101,mpm,economy,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Present Diagnostic Inference ,a
102,mpm,economy,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,40.0,Effect-Present Diagnostic Inference ,a
162,ppp,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
161,ppp,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,a
162,ppp,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
161,ppp,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,a
261,mpm,sociology,VI,"p(C1=1|E=1, C2=1)",humans,,collider,71.0,,,62.5,Effect-Present Diagnostic Inference ,a
261,mpm,sociology,VI,"p(C1=1|E=1, C2=1)",humans,,collider,99.0,,,50.0,Effect-Present Diagnostic Inference ,a
262,mpm,sociology,VI,"p(C2=1|E=1, C1=1)",humans,,collider,71.0,,,62.5,Effect-Present Diagnostic Inference ,a
262,mpm,sociology,VI,"p(C2=1|E=1, C1=1)",humans,,collider,99.0,,,50.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,60.0,Effect-Present Diagnostic Inference ,a
222,pmm,sociology,VI,"p(C2=1|E=1, C1=1)",humans,,collider,28.0,,,42.5,Effect-Present Diagnostic Inference ,a
222,pmm,sociology,VI,"p(C2=1|E=1, C1=1)",humans,,collider,1.0,,,67.5,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,"p(C1=1|E=1, C2=1)",humans,,collider,141.0,,,50.0,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,"p(C1=1|E=1, C2=1)",humans,,collider,108.0,,,30.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,35.0,55.0,Effect-Present Diagnostic Inference ,a
322,ppp,weather,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
321,ppp,weather,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
282,mmp,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
281,mmp,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,a
282,mmp,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
281,mmp,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,80.0,90.0,Effect-Present Diagnostic Inference ,a
101,mpm,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,55.0,Effect-Present Diagnostic Inference ,a
262,mpm,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
261,mpm,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
101,mpm,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,82.0,,,70.0,Effect-Present Diagnostic Inference ,a
281,mmp,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Present Diagnostic Inference ,a
222,pmm,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,70.0,80.0,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Present Diagnostic Inference ,a
262,mpm,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
261,mpm,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
222,pmm,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Present Diagnostic Inference ,a
162,ppp,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,a
161,ppp,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,"p(C1=1|E=1, C2=1)",humans,,collider,1.0,,,67.5,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,"p(C1=1|E=1, C2=1)",humans,,collider,28.0,,,42.5,Effect-Present Diagnostic Inference ,a
282,mmp,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,70.0,80.0,Effect-Present Diagnostic Inference ,a
281,mmp,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Present Diagnostic Inference ,a
321,ppp,weather,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,a
102,mpm,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
381,pmm,weather,VI,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,a
101,mpm,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
102,mpm,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,25.0,Effect-Present Diagnostic Inference ,a
162,ppp,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,40.0,,,55.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,112.0,,,67.5,Effect-Present Diagnostic Inference ,a
381,pmm,weather,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,20.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,119.0,,,100.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,133.0,,,50.0,Effect-Present Diagnostic Inference ,a
222,pmm,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,70.0,80.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,13.0,,,62.5,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,40.0,,,55.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
222,pmm,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
221,pmm,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,112.0,,,67.5,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,119.0,,,100.0,Effect-Present Diagnostic Inference ,a
322,ppp,weather,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,30.0,Effect-Present Diagnostic Inference ,a
101,mpm,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,13.0,,,62.5,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,133.0,,,50.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,a
161,ppp,sociology,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,69.0,,,50.0,Effect-Present Diagnostic Inference ,a
62,pmm,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,58.0,,,65.0,Effect-Present Diagnostic Inference ,a
1,ppp,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
61,pmm,economy,VI,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,25.0,,,72.5,Effect-Present Diagnostic Inference ,a
282,mmp,sociology,VI,,claude-3-opus,numeric-certainty,collider,,0.0,70.0,80.0,Effect-Present Diagnostic Inference ,a
321,ppp,weather,VI,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,40.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,"p(C2=1|E=1, C1=1)",humans,,collider,0.0,,,82.5,Effect-Present Diagnostic Inference ,a
1,ppp,economy,VI,"p(C1=1|E=1, C2=1)",humans,,collider,69.0,,,50.0,Effect-Present Diagnostic Inference ,a
1,ppp,economy,VI,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,a
2,ppp,economy,VI,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Present Diagnostic Inference ,a
322,ppp,weather,VI,,claude-3-opus,numeric-certainty,collider,,0.0,70.0,80.0,Effect-Present Diagnostic Inference ,a
324,ppp,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
103,mpm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,b
224,pmm,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,b
263,mpm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
323,ppp,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
104,mpm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,65.0,Effect-Present Diagnostic Inference ,b
384,pmm,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,65.0,Effect-Present Diagnostic Inference ,b
383,pmm,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,65.0,Effect-Present Diagnostic Inference ,b
64,pmm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,67.0,Effect-Present Diagnostic Inference ,b
164,ppp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
4,ppp,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,67.0,Effect-Present Diagnostic Inference ,b
163,ppp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
383,pmm,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
3,ppp,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,70.0,Effect-Present Diagnostic Inference ,b
424,mpm,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,67.0,Effect-Present Diagnostic Inference ,b
423,mpm,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,60.0,Effect-Present Diagnostic Inference ,b
63,pmm,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,80.0,Effect-Present Diagnostic Inference ,b
163,ppp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,65.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
164,ppp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,65.0,Effect-Present Diagnostic Inference ,b
384,pmm,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
3,ppp,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
64,pmm,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
63,pmm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,67.0,Effect-Present Diagnostic Inference ,b
4,ppp,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
444,mmp,weather,VII,,claude-3-opus,numeric-certainty,collider,,0.0,100.0,100.0,Effect-Present Diagnostic Inference ,b
63,pmm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,65.0,Effect-Present Diagnostic Inference ,b
64,pmm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
264,mpm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
264,mpm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,65.0,Effect-Present Diagnostic Inference ,b
443,mmp,weather,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
263,mpm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,67.0,Effect-Present Diagnostic Inference ,b
264,mpm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,65.0,Effect-Present Diagnostic Inference ,b
4,ppp,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
163,ppp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
424,mpm,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
423,mpm,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
103,mpm,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
104,mpm,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
284,mmp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
284,mmp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,70.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,67.0,Effect-Present Diagnostic Inference ,b
223,pmm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,65.0,Effect-Present Diagnostic Inference ,b
224,pmm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,67.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,65.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
223,pmm,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
224,pmm,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Present Diagnostic Inference ,b
443,mmp,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,65.0,Effect-Present Diagnostic Inference ,b
263,mpm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,70.0,Effect-Present Diagnostic Inference ,b
264,mpm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,65.0,Effect-Present Diagnostic Inference ,b
444,mmp,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,70.0,Effect-Present Diagnostic Inference ,b
264,mpm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
284,mmp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,65.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,65.0,Effect-Present Diagnostic Inference ,b
263,mpm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
164,ppp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
323,ppp,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,67.0,Effect-Present Diagnostic Inference ,b
324,ppp,weather,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,60.0,Effect-Present Diagnostic Inference ,b
3,ppp,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,70.0,80.0,Effect-Present Diagnostic Inference ,b
284,mmp,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
444,mmp,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
443,mmp,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
263,mpm,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,70.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,67.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,67.0,Effect-Present Diagnostic Inference ,b
224,pmm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
284,mmp,sociology,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
223,pmm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
324,ppp,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
223,pmm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
63,pmm,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
64,pmm,economy,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Present Diagnostic Inference ,b
284,mmp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
283,mmp,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Present Diagnostic Inference ,b
163,ppp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,65.0,Effect-Present Diagnostic Inference ,b
164,ppp,sociology,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,30.0,65.0,Effect-Present Diagnostic Inference ,b
224,pmm,sociology,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
323,ppp,weather,VII,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,Effect-Present Diagnostic Inference ,b
103,mpm,economy,VII,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Present Diagnostic Inference ,b
