id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,LLM-confidence,likelihood-rating
459,mmp,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
460,mmp,weather,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
1,ppp,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
2,ppp,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
3,ppp,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
4,ppp,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
5,ppp,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
6,ppp,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
7,ppp,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
8,ppp,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
9,ppp,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
10,ppp,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
11,ppp,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
12,ppp,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
13,ppp,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
14,ppp,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
15,ppp,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
16,ppp,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
17,ppp,economy,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
18,ppp,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
19,ppp,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
20,ppp,economy,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
61,pmm,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
62,pmm,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
63,pmm,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
64,pmm,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
65,pmm,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
66,pmm,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
67,pmm,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
68,pmm,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
69,pmm,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
70,pmm,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
71,pmm,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
72,pmm,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,25.0
73,pmm,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
74,pmm,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
75,pmm,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
76,pmm,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0
77,pmm,economy,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,20.0
78,pmm,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
79,pmm,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
80,pmm,economy,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
101,mpm,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
102,mpm,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,25.0
103,mpm,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
104,mpm,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
105,mpm,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
106,mpm,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
107,mpm,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
108,mpm,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
109,mpm,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
110,mpm,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
111,mpm,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0
112,mpm,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
113,mpm,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
114,mpm,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
115,mpm,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0
116,mpm,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
117,mpm,economy,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,20.0
118,mpm,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,25.0
119,mpm,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
120,mpm,economy,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
121,mmp,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
122,mmp,economy,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
123,mmp,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
124,mmp,economy,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
125,mmp,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
126,mmp,economy,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
127,mmp,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
128,mmp,economy,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
129,mmp,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
130,mmp,economy,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
131,mmp,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
132,mmp,economy,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
133,mmp,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
134,mmp,economy,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
135,mmp,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
136,mmp,economy,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
137,mmp,economy,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,20.0
138,mmp,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
139,mmp,economy,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
140,mmp,economy,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
161,ppp,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
162,ppp,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
163,ppp,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
164,ppp,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
165,ppp,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
166,ppp,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
167,ppp,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
168,ppp,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
169,ppp,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
170,ppp,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
171,ppp,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0
172,ppp,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
173,ppp,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
174,ppp,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
175,ppp,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0
176,ppp,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
177,ppp,sociology,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
178,ppp,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
179,ppp,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
180,ppp,sociology,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
221,pmm,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
222,pmm,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
223,pmm,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
224,pmm,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
225,pmm,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
226,pmm,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
227,pmm,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,0.0
228,pmm,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
229,pmm,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
230,pmm,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
231,pmm,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
232,pmm,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
233,pmm,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0
234,pmm,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
235,pmm,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
236,pmm,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
237,pmm,sociology,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
238,pmm,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
239,pmm,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
240,pmm,sociology,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
261,mpm,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
262,mpm,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
263,mpm,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
264,mpm,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
265,mpm,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,100.0
266,mpm,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
267,mpm,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
268,mpm,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
269,mpm,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
270,mpm,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
271,mpm,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,100.0
272,mpm,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,100.0
273,mpm,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
274,mpm,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
275,mpm,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,100.0
276,mpm,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
277,mpm,sociology,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,75.0,25.0
278,mpm,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
279,mpm,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
280,mpm,sociology,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,100.0
281,mmp,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
282,mmp,sociology,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
283,mmp,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
284,mmp,sociology,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
285,mmp,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
286,mmp,sociology,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
287,mmp,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
288,mmp,sociology,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
289,mmp,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
290,mmp,sociology,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
291,mmp,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
292,mmp,sociology,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
293,mmp,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
294,mmp,sociology,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
295,mmp,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
296,mmp,sociology,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
297,mmp,sociology,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
298,mmp,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
299,mmp,sociology,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
300,mmp,sociology,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
321,ppp,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
322,ppp,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
323,ppp,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
324,ppp,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
325,ppp,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
326,ppp,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
327,ppp,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
328,ppp,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
329,ppp,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
330,ppp,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
331,ppp,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
332,ppp,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
333,ppp,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,10.0
334,ppp,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,10.0
335,ppp,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
336,ppp,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
337,ppp,weather,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
338,ppp,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,75.0,75.0
339,ppp,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,75.0,75.0
340,ppp,weather,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
381,pmm,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
382,pmm,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
383,pmm,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
384,pmm,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
385,pmm,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
386,pmm,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
387,pmm,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
388,pmm,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
389,pmm,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
390,pmm,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
391,pmm,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
392,pmm,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
393,pmm,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
394,pmm,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
395,pmm,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
396,pmm,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
397,pmm,weather,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
398,pmm,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
399,pmm,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,75.0,75.0
400,pmm,weather,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
421,mpm,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
422,mpm,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
423,mpm,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
424,mpm,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
425,mpm,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
426,mpm,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,50.0
427,mpm,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
428,mpm,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
429,mpm,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
430,mpm,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
431,mpm,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
432,mpm,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
433,mpm,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
434,mpm,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
435,mpm,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
436,mpm,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
437,mpm,weather,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
438,mpm,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,75.0,75.0
439,mpm,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,75.0,75.0
440,mpm,weather,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
441,mmp,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
442,mmp,weather,a,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
443,mmp,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
444,mmp,weather,b,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0
445,mmp,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
446,mmp,weather,c,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0
447,mmp,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
448,mmp,weather,d,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
449,mmp,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
450,mmp,weather,e,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
451,mmp,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
452,mmp,weather,f,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
453,mmp,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
454,mmp,weather,g,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
455,mmp,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0
456,mmp,weather,h,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
457,mmp,weather,i,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0
458,mmp,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
459,mmp,weather,j,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0
460,mmp,weather,k,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,100.0
1,ppp,economy,a,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,60.0
2,ppp,economy,a,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,50.0
3,ppp,economy,b,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,65.0
4,ppp,economy,b,,gemini-2.0-pro,numeric-certainty,collider,,0.0,35.0,65.0
5,ppp,economy,c,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,90.0
6,ppp,economy,c,,gemini-2.0-pro,numeric-certainty,collider,,0.0,85.0,90.0
7,ppp,economy,d,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,50.0
8,ppp,economy,d,,gemini-2.0-pro,numeric-certainty,collider,,0.0,95.0,50.0
9,ppp,economy,e,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,50.0
10,ppp,economy,e,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,50.0
11,ppp,economy,f,,gemini-2.0-pro,numeric-certainty,collider,,0.0,75.0,25.0
12,ppp,economy,f,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,15.0
13,ppp,economy,g,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,20.0
14,ppp,economy,g,,gemini-2.0-pro,numeric-certainty,collider,,0.0,85.0,20.0
15,ppp,economy,h,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,25.0
16,ppp,economy,h,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,25.0
17,ppp,economy,i,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,25.0
18,ppp,economy,j,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,70.0
19,ppp,economy,j,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,90.0
20,ppp,economy,k,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,95.0
61,pmm,economy,a,,gemini-2.0-pro,numeric-certainty,collider,,0.0,65.0,55.0
62,pmm,economy,a,,gemini-2.0-pro,numeric-certainty,collider,,0.0,50.0,50.0
63,pmm,economy,b,,gemini-2.0-pro,numeric-certainty,collider,,0.0,40.0,67.0
64,pmm,economy,b,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,67.0
65,pmm,economy,c,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,90.0
66,pmm,economy,c,,gemini-2.0-pro,numeric-certainty,collider,,0.0,95.0,90.0
67,pmm,economy,d,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,50.0
68,pmm,economy,d,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,50.0
69,pmm,economy,e,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,50.0
70,pmm,economy,e,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,50.0
71,pmm,economy,f,,gemini-2.0-pro,numeric-certainty,collider,,0.0,75.0,20.0
72,pmm,economy,f,,gemini-2.0-pro,numeric-certainty,collider,,0.0,75.0,25.0
73,pmm,economy,g,,gemini-2.0-pro,numeric-certainty,collider,,0.0,75.0,20.0
74,pmm,economy,g,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,25.0
75,pmm,economy,h,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,10.0
76,pmm,economy,h,,gemini-2.0-pro,numeric-certainty,collider,,0.0,100.0,0.0
77,pmm,economy,i,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,10.0
78,pmm,economy,j,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,80.0
79,pmm,economy,j,,gemini-2.0-pro,numeric-certainty,collider,,0.0,95.0,85.0
80,pmm,economy,k,,gemini-2.0-pro,numeric-certainty,collider,,0.0,95.0,95.0
101,mpm,economy,a,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,60.0
102,mpm,economy,a,,gemini-2.0-pro,numeric-certainty,collider,,0.0,70.0,30.0
103,mpm,economy,b,,gemini-2.0-pro,numeric-certainty,collider,,0.0,35.0,65.0
104,mpm,economy,b,,gemini-2.0-pro,numeric-certainty,collider,,0.0,35.0,65.0
105,mpm,economy,c,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,85.0
106,mpm,economy,c,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,90.0
107,mpm,economy,d,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,50.0
108,mpm,economy,d,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,50.0
109,mpm,economy,e,,gemini-2.0-pro,numeric-certainty,collider,,0.0,80.0,50.0
110,mpm,economy,e,,gemini-2.0-pro,numeric-certainty,collider,,0.0,90.0,50.0
111,mpm,economy,f,,gemini-2.0-pro,numeric-certainty,collider,,0.0,60.0,30.0
112,mpm,economy,f,,gemini-2.0-pro,numeric-certainty,collider,,0.0,75.0,20.0
